"Date","Shift","Name","Amount","Training","Sick","day_of_week","tip_month","avg_tip_shift","avg_tip_day","avg_tip_day_shift","avg_tip_month","avg_tip_month_shift"
"2022-03-06","lunch","employee K",41.71,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-06","lunch","employee B",57.35,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-06","lunch","employee J",52.14,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-06","lunch","employee Q",18.25,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-06","dinner","employee B",62.51,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-06","dinner","employee I",55.56,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-06","dinner","employee E",48.61,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-07","lunch","employee Q",142.08,False,False,"Monday   ","March    ",78.38292561983471,74.33585858585859,96.26661016949153,70.28068027210884,73.83833333333334
"2022-03-07","dinner","employee Q",111.2,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-07","dinner","employee I",98.84,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-08","lunch","employee J",82.45,False,False,"Tuesday  ","March    ",78.38292561983471,61.29239583333333,84.52078431372549,70.28068027210884,73.83833333333334
"2022-03-08","dinner","employee I",38.97,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-08","dinner","employee Q",50.09,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-08","dinner","employee C",50.09,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-09","lunch","employee C",6.84,False,False,"Wednesday","March    ",78.38292561983471,59.93805128205128,72.47578947368422,70.28068027210884,73.83833333333334
"2022-03-09","lunch","employee J",79.98,False,False,"Wednesday","March    ",78.38292561983471,59.93805128205128,72.47578947368422,70.28068027210884,73.83833333333334
"2022-03-09","dinner","employee I",42.2,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-09","dinner","employee Q",54.25,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-09","dinner","employee C",36.17,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-10","lunch","employee Q",84.47,False,False,"Thursday ","March    ",78.38292561983471,59.89173267326733,77.2775925925926,70.28068027210884,73.83833333333334
"2022-03-10","dinner","employee C",59.54,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-10","dinner","employee B",67.01,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-10","dinner","employee I",52.12,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-11","lunch","employee J",140.78,False,False,"Friday   ","March    ",78.38292561983471,69.39451754385965,70.7416,70.28068027210884,73.83833333333334
"2022-03-11","dinner","employee C",37.74,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-11","dinner","employee J",56.61,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-11","dinner","employee B",56.61,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-12","lunch","employee C",88.89,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-12","lunch","employee B",98.75,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-12","lunch","employee Q",88.88,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-12","lunch","employee L",0.0,True,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-12","dinner","employee J",85.74,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-12","dinner","employee B",85.74,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-12","dinner","employee I",85.74,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-13","lunch","employee L",0.0,True,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-13","lunch","employee Q",46.73,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-13","lunch","employee J",98.66,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-13","lunch","employee B",98.66,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-13","dinner","employee I",38.86,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-13","dinner","employee J",55.51,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-13","dinner","employee B",37.01,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-14","lunch","employee Q",86.15,False,False,"Monday   ","March    ",78.38292561983471,74.33585858585859,96.26661016949153,70.28068027210884,73.83833333333334
"2022-03-14","dinner","employee J",96.61,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-14","dinner","employee Q",85.88,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-14","dinner","employee I",75.14,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-15","lunch","employee J",84.54,False,False,"Tuesday  ","March    ",78.38292561983471,61.29239583333333,84.52078431372549,70.28068027210884,73.83833333333334
"2022-03-15","dinner","employee I",40.56,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-15","dinner","employee J",52.14,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-15","dinner","employee C",52.14,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-16","lunch","employee Q",63.34,False,False,"Wednesday","March    ",78.38292561983471,59.93805128205128,72.47578947368422,70.28068027210884,73.83833333333334
"2022-03-16","dinner","employee C",96.16,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-16","dinner","employee I",58.1,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-16","dinner","employee J",96.16,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-17","lunch","employee J",51.24,False,False,"Thursday ","March    ",78.38292561983471,59.89173267326733,77.2775925925926,70.28068027210884,73.83833333333334
"2022-03-17","dinner","employee C",45.3,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-17","dinner","employee B",67.85,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-17","dinner","employee I",52.85,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-18","lunch","employee Q",58.58,False,False,"Friday   ","March    ",78.38292561983471,69.39451754385965,70.7416,70.28068027210884,73.83833333333334
"2022-03-18","dinner","employee B",33.43,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-18","dinner","employee Q",54.7,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-18","dinner","employee L",39.5,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-19","lunch","employee L",90.54,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-19","lunch","employee Q",40.74,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-19","lunch","employee J",81.49,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-19","dinner","employee L",59.6,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-19","dinner","employee B",59.6,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-19","dinner","employee J",59.6,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-20","lunch","employee Q",43.9,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-20","lunch","employee L",99.81,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-20","lunch","employee J",75.86,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-20","lunch","employee B",79.85,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-20","dinner","employee I",46.15,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-20","dinner","employee C",59.34,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-20","dinner","employee B",49.45,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-21","lunch","employee Q",66.0,False,False,"Monday   ","March    ",78.38292561983471,74.33585858585859,96.26661016949153,70.28068027210884,73.83833333333334
"2022-03-21","dinner","employee Q",78.0,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-21","dinner","employee I",60.67,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-21","dinner","employee C",56.34,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-22","lunch","employee J",116.17,False,False,"Tuesday  ","March    ",78.38292561983471,61.29239583333333,84.52078431372549,70.28068027210884,73.83833333333334
"2022-03-22","dinner","employee C",93.36,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-22","dinner","employee I",72.62,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-22","dinner","employee J",93.36,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-23","lunch","employee Q",82.56,False,False,"Wednesday","March    ",78.38292561983471,59.93805128205128,72.47578947368422,70.28068027210884,73.83833333333334
"2022-03-23","dinner","employee J",77.89,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-23","dinner","employee I",60.58,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-23","dinner","employee C",77.89,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-24","lunch","employee J",82.31,False,False,"Thursday ","March    ",78.38292561983471,59.89173267326733,77.2775925925926,70.28068027210884,73.83833333333334
"2022-03-24","dinner","employee C",59.04,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-24","dinner","employee B",75.92,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-24","dinner","employee I",59.04,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-25","lunch","employee J",117.94,False,False,"Friday   ","March    ",78.38292561983471,69.39451754385965,70.7416,70.28068027210884,73.83833333333334
"2022-03-25","dinner","employee C",152.31,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-25","dinner","employee J",152.31,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-25","dinner","employee I",135.39,False,False,"Friday   ","March    ",57.935802348336594,69.39451754385965,68.73418300653594,70.28068027210884,68.21494623655914
"2022-03-26","lunch","employee J",72.17,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-26","lunch","employee Q",104.25,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-26","lunch","employee C",80.19,False,False,"Saturday ","March    ",78.38292561983471,68.54771523178808,80.25486301369862,70.28068027210884,73.83833333333334
"2022-03-26","dinner","employee I",49.01,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-26","dinner","employee C",42.01,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-26","dinner","employee J",63.01,False,False,"Saturday ","March    ",57.935802348336594,68.54771523178808,57.59102564102564,70.28068027210884,68.21494623655914
"2022-03-27","lunch","employee I",105.71,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-27","lunch","employee B",124.37,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-27","lunch","employee Q",174.11,False,False,"Sunday   ","March    ",78.38292561983471,63.98712903225807,74.2603680981595,70.28068027210884,73.83833333333334
"2022-03-27","dinner","employee I",84.11,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-27","dinner","employee J",28.4,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-27","dinner","employee C",84.11,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-27","dinner","employee B",84.11,False,False,"Sunday   ","March    ",57.935802348336594,63.98712903225807,52.59571428571429,70.28068027210884,68.21494623655914
"2022-03-28","lunch","employee Q",40.91,False,False,"Monday   ","March    ",78.38292561983471,74.33585858585859,96.26661016949153,70.28068027210884,73.83833333333334
"2022-03-28","dinner","employee Q",75.31,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-28","dinner","employee C",75.31,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-28","dinner","employee I",58.57,False,False,"Monday   ","March    ",57.935802348336594,74.33585858585859,65.02712230215828,70.28068027210884,68.21494623655914
"2022-03-29","lunch","employee J",71.3,False,False,"Tuesday  ","March    ",78.38292561983471,61.29239583333333,84.52078431372549,70.28068027210884,73.83833333333334
"2022-03-29","dinner","employee C",59.34,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-29","dinner","employee J",66.76,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-29","dinner","employee I",51.93,False,False,"Tuesday  ","March    ",57.935802348336594,61.29239583333333,52.89063829787234,70.28068027210884,68.21494623655914
"2022-03-30","lunch","employee Q",80.34,False,False,"Wednesday","March    ",78.38292561983471,59.93805128205128,72.47578947368422,70.28068027210884,73.83833333333334
"2022-03-30","dinner","employee I",58.19,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-30","dinner","employee J",74.82,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-30","dinner","employee C",74.82,False,False,"Wednesday","March    ",57.935802348336594,59.93805128205128,54.75942028985507,70.28068027210884,68.21494623655914
"2022-03-31","lunch","employee Q",71.75,False,False,"Thursday ","March    ",78.38292561983471,59.89173267326733,77.2775925925926,70.28068027210884,73.83833333333334
"2022-03-31","dinner","employee I",77.62,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-31","dinner","employee B",99.81,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-03-31","dinner","employee C",77.62,False,False,"Thursday ","March    ",57.935802348336594,59.89173267326733,53.54824324324324,70.28068027210884,68.21494623655914
"2022-04-01","lunch","employee B",43.5,False,False,"Friday   ","April    ",78.38292561983471,69.39451754385965,70.7416,64.92147651006711,77.61672413793103
"2022-04-01","lunch","employee L",43.49,False,False,"Friday   ","April    ",78.38292561983471,69.39451754385965,70.7416,64.92147651006711,77.61672413793103
"2022-04-01","dinner","employee L",83.96,False,False,"Friday   ","April    ",57.935802348336594,69.39451754385965,68.73418300653594,64.92147651006711,56.83
"2022-04-01","dinner","employee Q",83.96,False,False,"Friday   ","April    ",57.935802348336594,69.39451754385965,68.73418300653594,64.92147651006711,56.83
"2022-04-01","dinner","employee B",83.96,False,False,"Friday   ","April    ",57.935802348336594,69.39451754385965,68.73418300653594,64.92147651006711,56.83
"2022-04-02","lunch","employee Q",48.13,False,False,"Saturday ","April    ",78.38292561983471,68.54771523178808,80.25486301369862,64.92147651006711,77.61672413793103
"2022-04-02","lunch","employee L",53.5,False,False,"Saturday ","April    ",78.38292561983471,68.54771523178808,80.25486301369862,64.92147651006711,77.61672413793103
"2022-04-02","lunch","employee B",53.5,False,False,"Saturday ","April    ",78.38292561983471,68.54771523178808,80.25486301369862,64.92147651006711,77.61672413793103
"2022-04-02","dinner","employee L",94.97,False,False,"Saturday ","April    ",57.935802348336594,68.54771523178808,57.59102564102564,64.92147651006711,56.83
"2022-04-02","dinner","employee J",94.97,False,False,"Saturday ","April    ",57.935802348336594,68.54771523178808,57.59102564102564,64.92147651006711,56.83
"2022-04-02","dinner","employee B",63.32,False,False,"Saturday ","April    ",57.935802348336594,68.54771523178808,57.59102564102564,64.92147651006711,56.83
"2022-04-03","lunch","employee Q",60.49,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-03","lunch","employee B",100.9,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-03","lunch","employee J",90.81,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-03","lunch","employee L",100.9,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-03","dinner","employee B",25.51,False,False,"Sunday   ","April    ",57.935802348336594,63.98712903225807,52.59571428571429,64.92147651006711,56.83
"2022-04-03","dinner","employee L",38.27,False,False,"Sunday   ","April    ",57.935802348336594,63.98712903225807,52.59571428571429,64.92147651006711,56.83
"2022-04-03","dinner","employee J",38.27,False,False,"Sunday   ","April    ",57.935802348336594,63.98712903225807,52.59571428571429,64.92147651006711,56.83
"2022-04-04","lunch","employee Q",111.84,False,False,"Monday   ","April    ",78.38292561983471,74.33585858585859,96.26661016949153,64.92147651006711,77.61672413793103
"2022-04-04","dinner","employee I",67.86,False,False,"Monday   ","April    ",57.935802348336594,74.33585858585859,65.02712230215828,64.92147651006711,56.83
"2022-04-04","dinner","employee Q",9.69,False,False,"Monday   ","April    ",57.935802348336594,74.33585858585859,65.02712230215828,64.92147651006711,56.83
"2022-04-04","dinner","employee J",67.85,False,False,"Monday   ","April    ",57.935802348336594,74.33585858585859,65.02712230215828,64.92147651006711,56.83
"2022-04-05","lunch","employee J",103.61,False,False,"Tuesday  ","April    ",78.38292561983471,61.29239583333333,84.52078431372549,64.92147651006711,77.61672413793103
"2022-04-05","dinner","employee J",20.0,False,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-05","dinner","employee Q",59.99,False,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-05","dinner","employee N",0.0,True,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-05","dinner","employee I",59.98,False,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-06","lunch","employee Q",82.42,False,False,"Wednesday","April    ",78.38292561983471,59.93805128205128,72.47578947368422,64.92147651006711,77.61672413793103
"2022-04-06","dinner","employee Q",92.91,False,False,"Wednesday","April    ",57.935802348336594,59.93805128205128,54.75942028985507,64.92147651006711,56.83
"2022-04-06","dinner","employee I",61.94,False,False,"Wednesday","April    ",57.935802348336594,59.93805128205128,54.75942028985507,64.92147651006711,56.83
"2022-04-06","dinner","employee N",0.0,True,False,"Wednesday","April    ",57.935802348336594,59.93805128205128,54.75942028985507,64.92147651006711,56.83
"2022-04-07","lunch","employee J",94.05,False,False,"Thursday ","April    ",78.38292561983471,59.89173267326733,77.2775925925926,64.92147651006711,77.61672413793103
"2022-04-07","dinner","employee B",129.02,False,False,"Thursday ","April    ",57.935802348336594,59.89173267326733,53.54824324324324,64.92147651006711,56.83
"2022-04-07","dinner","employee J",129.02,False,False,"Thursday ","April    ",57.935802348336594,59.89173267326733,53.54824324324324,64.92147651006711,56.83
"2022-04-07","dinner","employee N",0.0,True,False,"Thursday ","April    ",57.935802348336594,59.89173267326733,53.54824324324324,64.92147651006711,56.83
"2022-04-08","lunch","employee L",44.61,False,False,"Friday   ","April    ",78.38292561983471,69.39451754385965,70.7416,64.92147651006711,77.61672413793103
"2022-04-08","lunch","employee B",71.7,False,False,"Friday   ","April    ",78.38292561983471,69.39451754385965,70.7416,64.92147651006711,77.61672413793103
"2022-04-08","dinner","employee L",64.21,False,False,"Friday   ","April    ",57.935802348336594,69.39451754385965,68.73418300653594,64.92147651006711,56.83
"2022-04-08","dinner","employee N",64.21,False,False,"Friday   ","April    ",57.935802348336594,69.39451754385965,68.73418300653594,64.92147651006711,56.83
"2022-04-08","dinner","employee J",64.21,False,False,"Friday   ","April    ",57.935802348336594,69.39451754385965,68.73418300653594,64.92147651006711,56.83
"2022-04-09","lunch","employee B",121.49,False,False,"Saturday ","April    ",78.38292561983471,68.54771523178808,80.25486301369862,64.92147651006711,77.61672413793103
"2022-04-09","lunch","employee Q",88.35,False,False,"Saturday ","April    ",78.38292561983471,68.54771523178808,80.25486301369862,64.92147651006711,77.61672413793103
"2022-04-09","lunch","employee L",110.44,False,False,"Saturday ","April    ",78.38292561983471,68.54771523178808,80.25486301369862,64.92147651006711,77.61672413793103
"2022-04-09","dinner","employee B",38.93,False,False,"Saturday ","April    ",57.935802348336594,68.54771523178808,57.59102564102564,64.92147651006711,56.83
"2022-04-09","dinner","employee J",58.41,False,False,"Saturday ","April    ",57.935802348336594,68.54771523178808,57.59102564102564,64.92147651006711,56.83
"2022-04-09","dinner","employee L",58.41,False,False,"Saturday ","April    ",57.935802348336594,68.54771523178808,57.59102564102564,64.92147651006711,56.83
"2022-04-10","lunch","employee B",67.01,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-10","lunch","employee Q",0.0,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-10","lunch","employee L",98.75,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-10","lunch","employee J",63.48,False,False,"Sunday   ","April    ",78.38292561983471,63.98712903225807,74.2603680981595,64.92147651006711,77.61672413793103
"2022-04-10","dinner","employee I",55.49,False,False,"Sunday   ","April    ",57.935802348336594,63.98712903225807,52.59571428571429,64.92147651006711,56.83
"2022-04-10","dinner","employee L",49.32,False,False,"Sunday   ","April    ",57.935802348336594,63.98712903225807,52.59571428571429,64.92147651006711,56.83
"2022-04-10","dinner","employee B",55.47,False,False,"Sunday   ","April    ",57.935802348336594,63.98712903225807,52.59571428571429,64.92147651006711,56.83
"2022-04-11","lunch","employee Q",61.41,False,False,"Monday   ","April    ",78.38292561983471,74.33585858585859,96.26661016949153,64.92147651006711,77.61672413793103
"2022-04-11","dinner","employee A",0.0,True,False,"Monday   ","April    ",57.935802348336594,74.33585858585859,65.02712230215828,64.92147651006711,56.83
"2022-04-11","dinner","employee N",58.39,False,False,"Monday   ","April    ",57.935802348336594,74.33585858585859,65.02712230215828,64.92147651006711,56.83
"2022-04-11","dinner","employee Q",61.83,False,False,"Monday   ","April    ",57.935802348336594,74.33585858585859,65.02712230215828,64.92147651006711,56.83
"2022-04-12","lunch","employee Q",80.2,False,False,"Tuesday  ","April    ",78.38292561983471,61.29239583333333,84.52078431372549,64.92147651006711,77.61672413793103
"2022-04-12","dinner","employee I",67.4,False,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-12","dinner","employee A",0.0,True,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-12","dinner","employee J",86.65,False,False,"Tuesday  ","April    ",57.935802348336594,61.29239583333333,52.89063829787234,64.92147651006711,56.83
"2022-04-13","lunch","employee J",82.62,False,False,"Wednesday","April    ",78.38292561983471,59.93805128205128,72.47578947368422,64.92147651006711,77.61672413793103
"2022-04-13","dinner","employee I",56.99,False,False,"Wednesday","April    ",57.935802348336594,59.93805128205128,54.75942028985507,64.92147651006711,56.83
